gene_id	symbol	entrezgene	chromosome_name	heatmap.id
LMB2-1.2_001268	NA	NA	NA	LMB2-1.2_001268
LMB2-1.2_001269	NA	NA	NA	LMB2-1.2_001269
LMB2-1.2_001270	NA	NA	NA	LMB2-1.2_001270
LMB2-1.2_001271	NA	NA	NA	LMB2-1.2_001271
LMB2-1.2_001272	NA	NA	NA	LMB2-1.2_001272
LMB2-1.2_001273	NA	NA	NA	LMB2-1.2_001273
LMB2-1.2_001274	NA	NA	NA	LMB2-1.2_001274
LMB2-1.2_001275	NA	NA	NA	LMB2-1.2_001275
LMB2-1.2_001276	NA	NA	NA	LMB2-1.2_001276
LMB2-1.2_001277	NA	NA	NA	LMB2-1.2_001277
LMB2-1.2_001278	NA	NA	NA	LMB2-1.2_001278
LMB2-1.2_001279	NA	NA	NA	LMB2-1.2_001279
LMB2-1.2_001280	NA	NA	NA	LMB2-1.2_001280
LMB2-1.2_001281	NA	NA	NA	LMB2-1.2_001281
LMB2-1.2_001282	NA	NA	NA	LMB2-1.2_001282
LMB2-1.2_001283	NA	NA	NA	LMB2-1.2_001283
LMB2-1.2_001284	NA	NA	NA	LMB2-1.2_001284
LMB2-1.2_001285	NA	NA	NA	LMB2-1.2_001285
LMB2-1.2_001286	NA	NA	NA	LMB2-1.2_001286
LMB2-1.2_001287	NA	NA	NA	LMB2-1.2_001287
LMB2-1.2_001288	NA	NA	NA	LMB2-1.2_001288
LMB2-1.2_001289	NA	NA	NA	LMB2-1.2_001289
LMB2-1.2_001290	NA	NA	NA	LMB2-1.2_001290
LMB2-1.2_001291	NA	NA	NA	LMB2-1.2_001291
LMB2-1.2_001292	NA	NA	NA	LMB2-1.2_001292
LMB2-1.2_001293	NA	NA	NA	LMB2-1.2_001293
LMB2-1.2_001294	NA	NA	NA	LMB2-1.2_001294
LMB2-1.2_001295	NA	NA	NA	LMB2-1.2_001295
LMB2-1.2_001296	NA	NA	NA	LMB2-1.2_001296
LMB2-1.2_001297	NA	NA	NA	LMB2-1.2_001297
LMB2-1.2_001298	NA	NA	NA	LMB2-1.2_001298
LMB2-1.2_001299	NA	NA	NA	LMB2-1.2_001299
LMB2-1.2_001300	NA	NA	NA	LMB2-1.2_001300
LMB2-1.2_001301	NA	NA	NA	LMB2-1.2_001301
LMB2-1.2_001302	NA	NA	NA	LMB2-1.2_001302
LMB2-1.2_001303	NA	NA	NA	LMB2-1.2_001303
LMB2-1.2_001304	NA	NA	NA	LMB2-1.2_001304
LMB2-1.2_001305	NA	NA	NA	LMB2-1.2_001305
LMB2-1.2_001306	NA	NA	NA	LMB2-1.2_001306
LMB2-1.2_001307	NA	NA	NA	LMB2-1.2_001307
LMB2-1.2_001308	NA	NA	NA	LMB2-1.2_001308
LMB2-1.2_001309	NA	NA	NA	LMB2-1.2_001309
LMB2-1.2_001310	NA	NA	NA	LMB2-1.2_001310
LMB2-1.2_001311	NA	NA	NA	LMB2-1.2_001311
LMB2-1.2_001312	NA	NA	NA	LMB2-1.2_001312
LMB2-1.2_001313	NA	NA	NA	LMB2-1.2_001313
LMB2-1.2_001314	NA	NA	NA	LMB2-1.2_001314
LMB2-1.2_001315	NA	NA	NA	LMB2-1.2_001315
LMB2-1.2_001316	NA	NA	NA	LMB2-1.2_001316
LMB2-1.2_001317	NA	NA	NA	LMB2-1.2_001317
LMB2-1.2_001318	NA	NA	NA	LMB2-1.2_001318
LMB2-1.2_001319	NA	NA	NA	LMB2-1.2_001319
LMB2-1.2_001320	NA	NA	NA	LMB2-1.2_001320
LMB2-1.2_001321	NA	NA	NA	LMB2-1.2_001321
LMB2-1.2_001322	NA	NA	NA	LMB2-1.2_001322
LMB2-1.2_001323	NA	NA	NA	LMB2-1.2_001323
LMB2-1.2_001324	NA	NA	NA	LMB2-1.2_001324
LMB2-1.2_001325	NA	NA	NA	LMB2-1.2_001325
LMB2-1.2_001326	NA	NA	NA	LMB2-1.2_001326
LMB2-1.2_001327	NA	NA	NA	LMB2-1.2_001327
LMB2-1.2_001328	NA	NA	NA	LMB2-1.2_001328
LMB2-1.2_001329	NA	NA	NA	LMB2-1.2_001329
LMB2-1.2_001330	NA	NA	NA	LMB2-1.2_001330
LMB2-1.2_001331	NA	NA	NA	LMB2-1.2_001331
LMB2-1.2_001332	NA	NA	NA	LMB2-1.2_001332
LMB2-1.2_001333	NA	NA	NA	LMB2-1.2_001333
LMB2-1.2_001334	NA	NA	NA	LMB2-1.2_001334
LMB2-1.2_001335	NA	NA	NA	LMB2-1.2_001335
LMB2-1.2_001336	NA	NA	NA	LMB2-1.2_001336
LMB2-1.2_001337	NA	NA	NA	LMB2-1.2_001337
LMB2-1.2_001338	NA	NA	NA	LMB2-1.2_001338
LMB2-1.2_001339	NA	NA	NA	LMB2-1.2_001339
LMB2-1.2_001340	NA	NA	NA	LMB2-1.2_001340
LMB2-1.2_001341	NA	NA	NA	LMB2-1.2_001341
LMB2-1.2_001342	NA	NA	NA	LMB2-1.2_001342
LMB2-1.2_001343	NA	NA	NA	LMB2-1.2_001343
LMB2-1.2_001344	NA	NA	NA	LMB2-1.2_001344
LMB2-1.2_001345	NA	NA	NA	LMB2-1.2_001345
LMB2-1.2_001346	NA	NA	NA	LMB2-1.2_001346
LMB2-1.2_001347	NA	NA	NA	LMB2-1.2_001347
LMB2-1.2_001348	NA	NA	NA	LMB2-1.2_001348
LMB2-1.2_001349	NA	NA	NA	LMB2-1.2_001349
LMB2-1.2_001350	NA	NA	NA	LMB2-1.2_001350
LMB2-1.2_001351	NA	NA	NA	LMB2-1.2_001351
LMB2-1.2_001352	NA	NA	NA	LMB2-1.2_001352
LMB2-1.2_001353	NA	NA	NA	LMB2-1.2_001353
LMB2-1.2_001354	NA	NA	NA	LMB2-1.2_001354
LMB2-1.2_001355	NA	NA	NA	LMB2-1.2_001355
LMB2-1.2_001356	NA	NA	NA	LMB2-1.2_001356
LMB2-1.2_001357	NA	NA	NA	LMB2-1.2_001357
LMB2-1.2_001358	NA	NA	NA	LMB2-1.2_001358
LMB2-1.2_001359	NA	NA	NA	LMB2-1.2_001359
LMB2-1.2_001360	NA	NA	NA	LMB2-1.2_001360
LMB2-1.2_001361	NA	NA	NA	LMB2-1.2_001361
LMB2-1.2_001362	NA	NA	NA	LMB2-1.2_001362
LMB2-1.2_001363	NA	NA	NA	LMB2-1.2_001363
LMB2-1.2_001364	NA	NA	NA	LMB2-1.2_001364
LMB2-1.2_001365	NA	NA	NA	LMB2-1.2_001365
LMB2-1.2_001366	NA	NA	NA	LMB2-1.2_001366
LMB2-1.2_001367	NA	NA	NA	LMB2-1.2_001367
LMB2-1.2_001368	NA	NA	NA	LMB2-1.2_001368
LMB2-1.2_001369	NA	NA	NA	LMB2-1.2_001369
LMB2-1.2_001370	NA	NA	NA	LMB2-1.2_001370
LMB2-1.2_001371	NA	NA	NA	LMB2-1.2_001371
LMB2-1.2_001372	NA	NA	NA	LMB2-1.2_001372
LMB2-1.2_001373	NA	NA	NA	LMB2-1.2_001373
LMB2-1.2_001374	NA	NA	NA	LMB2-1.2_001374
LMB2-1.2_001375	NA	NA	NA	LMB2-1.2_001375
LMB2-1.2_001376	NA	NA	NA	LMB2-1.2_001376
LMB2-1.2_001377	NA	NA	NA	LMB2-1.2_001377
LMB2-1.2_001378	NA	NA	NA	LMB2-1.2_001378
LMB2-1.2_001379	NA	NA	NA	LMB2-1.2_001379
LMB2-1.2_001380	NA	NA	NA	LMB2-1.2_001380
LMB2-1.2_001381	NA	NA	NA	LMB2-1.2_001381
LMB2-1.2_001382	NA	NA	NA	LMB2-1.2_001382
LMB2-1.2_001383	NA	NA	NA	LMB2-1.2_001383
LMB2-1.2_001384	NA	NA	NA	LMB2-1.2_001384
LMB2-1.2_001385	NA	NA	NA	LMB2-1.2_001385
LMB2-1.2_001386	NA	NA	NA	LMB2-1.2_001386
LMB2-1.2_001387	NA	NA	NA	LMB2-1.2_001387
LMB2-1.2_001388	NA	NA	NA	LMB2-1.2_001388
LMB2-1.2_001389	NA	NA	NA	LMB2-1.2_001389
LMB2-1.2_001390	NA	NA	NA	LMB2-1.2_001390
LMB2-1.2_001391	NA	NA	NA	LMB2-1.2_001391
LMB2-1.2_001392	NA	NA	NA	LMB2-1.2_001392
LMB2-1.2_001393	NA	NA	NA	LMB2-1.2_001393
LMB2-1.2_001394	NA	NA	NA	LMB2-1.2_001394
LMB2-1.2_001395	NA	NA	NA	LMB2-1.2_001395
LMB2-1.2_001396	NA	NA	NA	LMB2-1.2_001396
LMB2-1.2_001397	NA	NA	NA	LMB2-1.2_001397
LMB2-1.2_001398	NA	NA	NA	LMB2-1.2_001398
LMB2-1.2_001399	NA	NA	NA	LMB2-1.2_001399
LMB2-1.2_001400	NA	NA	NA	LMB2-1.2_001400
LMB2-1.2_001401	NA	NA	NA	LMB2-1.2_001401
LMB2-1.2_001402	NA	NA	NA	LMB2-1.2_001402
LMB2-1.2_001403	NA	NA	NA	LMB2-1.2_001403
LMB2-1.2_001404	NA	NA	NA	LMB2-1.2_001404
LMB2-1.2_001405	NA	NA	NA	LMB2-1.2_001405
LMB2-1.2_001406	NA	NA	NA	LMB2-1.2_001406
LMB2-1.2_001407	NA	NA	NA	LMB2-1.2_001407
LMB2-1.2_001408	NA	NA	NA	LMB2-1.2_001408
LMB2-1.2_001409	NA	NA	NA	LMB2-1.2_001409
LMB2-1.2_001410	NA	NA	NA	LMB2-1.2_001410
LMB2-1.2_001411	NA	NA	NA	LMB2-1.2_001411
LMB2-1.2_001412	NA	NA	NA	LMB2-1.2_001412
LMB2-1.2_001413	NA	NA	NA	LMB2-1.2_001413
LMB2-1.2_001414	NA	NA	NA	LMB2-1.2_001414
LMB2-1.2_001415	NA	NA	NA	LMB2-1.2_001415
LMB2-1.2_001416	NA	NA	NA	LMB2-1.2_001416
LMB2-1.2_001417	NA	NA	NA	LMB2-1.2_001417
LMB2-1.2_001418	NA	NA	NA	LMB2-1.2_001418
LMB2-1.2_001419	NA	NA	NA	LMB2-1.2_001419
LMB2-1.2_001420	NA	NA	NA	LMB2-1.2_001420
LMB2-1.2_001421	NA	NA	NA	LMB2-1.2_001421
LMB2-1.2_001422	NA	NA	NA	LMB2-1.2_001422
LMB2-1.2_001423	NA	NA	NA	LMB2-1.2_001423
LMB2-1.2_001424	NA	NA	NA	LMB2-1.2_001424
LMB2-1.2_001425	NA	NA	NA	LMB2-1.2_001425
LMB2-1.2_001426	NA	NA	NA	LMB2-1.2_001426
LMB2-1.2_001427	NA	NA	NA	LMB2-1.2_001427
LMB2-1.2_001428	NA	NA	NA	LMB2-1.2_001428
LMB2-1.2_001429	NA	NA	NA	LMB2-1.2_001429
LMB2-1.2_001430	NA	NA	NA	LMB2-1.2_001430
LMB2-1.2_001431	NA	NA	NA	LMB2-1.2_001431
LMB2-1.2_001432	NA	NA	NA	LMB2-1.2_001432
LMB2-1.2_001433	NA	NA	NA	LMB2-1.2_001433
LMB2-1.2_001434	NA	NA	NA	LMB2-1.2_001434
LMB2-1.2_001435	NA	NA	NA	LMB2-1.2_001435
LMB2-1.2_001436	NA	NA	NA	LMB2-1.2_001436
LMB2-1.2_001437	NA	NA	NA	LMB2-1.2_001437
LMB2-1.2_001438	NA	NA	NA	LMB2-1.2_001438
LMB2-1.2_001439	NA	NA	NA	LMB2-1.2_001439
LMB2-1.2_001440	NA	NA	NA	LMB2-1.2_001440
LMB2-1.2_001441	NA	NA	NA	LMB2-1.2_001441
LMB2-1.2_001442	NA	NA	NA	LMB2-1.2_001442
LMB2-1.2_001443	NA	NA	NA	LMB2-1.2_001443
LMB2-1.2_001444	NA	NA	NA	LMB2-1.2_001444
LMB2-1.2_001445	NA	NA	NA	LMB2-1.2_001445
LMB2-1.2_001446	NA	NA	NA	LMB2-1.2_001446
LMB2-1.2_001447	NA	NA	NA	LMB2-1.2_001447
LMB2-1.2_001448	NA	NA	NA	LMB2-1.2_001448
LMB2-1.2_001449	NA	NA	NA	LMB2-1.2_001449
LMB2-1.2_001450	NA	NA	NA	LMB2-1.2_001450
LMB2-1.2_001451	NA	NA	NA	LMB2-1.2_001451
LMB2-1.2_001452	NA	NA	NA	LMB2-1.2_001452
LMB2-1.2_001453	NA	NA	NA	LMB2-1.2_001453
LMB2-1.2_001454	NA	NA	NA	LMB2-1.2_001454
LMB2-1.2_001455	NA	NA	NA	LMB2-1.2_001455
LMB2-1.2_001456	NA	NA	NA	LMB2-1.2_001456
LMB2-1.2_001457	NA	NA	NA	LMB2-1.2_001457
LMB2-1.2_001458	NA	NA	NA	LMB2-1.2_001458
LMB2-1.2_001459	NA	NA	NA	LMB2-1.2_001459
LMB2-1.2_001460	NA	NA	NA	LMB2-1.2_001460
LMB2-1.2_001461	NA	NA	NA	LMB2-1.2_001461
LMB2-1.2_001462	NA	NA	NA	LMB2-1.2_001462
LMB2-1.2_001463	NA	NA	NA	LMB2-1.2_001463
LMB2-1.2_001464	NA	NA	NA	LMB2-1.2_001464
LMB2-1.2_001465	NA	NA	NA	LMB2-1.2_001465
LMB2-1.2_001466	NA	NA	NA	LMB2-1.2_001466
LMB2-1.2_001467	NA	NA	NA	LMB2-1.2_001467
LMB2-1.2_001468	NA	NA	NA	LMB2-1.2_001468
LMB2-1.2_001469	NA	NA	NA	LMB2-1.2_001469
LMB2-1.2_001470	NA	NA	NA	LMB2-1.2_001470
LMB2-1.2_001471	NA	NA	NA	LMB2-1.2_001471
LMB2-1.2_001472	NA	NA	NA	LMB2-1.2_001472
LMB2-1.2_001473	NA	NA	NA	LMB2-1.2_001473
LMB2-1.2_001474	NA	NA	NA	LMB2-1.2_001474
LMB2-1.2_001475	NA	NA	NA	LMB2-1.2_001475
LMB2-1.2_001476	NA	NA	NA	LMB2-1.2_001476
LMB2-1.2_001477	NA	NA	NA	LMB2-1.2_001477
LMB2-1.2_001478	NA	NA	NA	LMB2-1.2_001478
LMB2-1.2_001479	NA	NA	NA	LMB2-1.2_001479
LMB2-1.2_001480	NA	NA	NA	LMB2-1.2_001480
LMB2-1.2_001481	NA	NA	NA	LMB2-1.2_001481
LMB2-1.2_001482	NA	NA	NA	LMB2-1.2_001482
LMB2-1.2_001483	NA	NA	NA	LMB2-1.2_001483
LMB2-1.2_001484	NA	NA	NA	LMB2-1.2_001484
LMB2-1.2_001485	NA	NA	NA	LMB2-1.2_001485
LMB2-1.2_001486	NA	NA	NA	LMB2-1.2_001486
LMB2-1.2_001487	NA	NA	NA	LMB2-1.2_001487
LMB2-1.2_001488	NA	NA	NA	LMB2-1.2_001488
LMB2-1.2_001489	NA	NA	NA	LMB2-1.2_001489
LMB2-1.2_001490	NA	NA	NA	LMB2-1.2_001490
LMB2-1.2_001491	NA	NA	NA	LMB2-1.2_001491
LMB2-1.2_001492	NA	NA	NA	LMB2-1.2_001492
LMB2-1.2_001493	NA	NA	NA	LMB2-1.2_001493
LMB2-1.2_001494	NA	NA	NA	LMB2-1.2_001494
LMB2-1.2_001495	NA	NA	NA	LMB2-1.2_001495
LMB2-1.2_001496	NA	NA	NA	LMB2-1.2_001496
LMB2-1.2_001497	NA	NA	NA	LMB2-1.2_001497
LMB2-1.2_001498	NA	NA	NA	LMB2-1.2_001498
LMB2-1.2_001499	NA	NA	NA	LMB2-1.2_001499
LMB2-1.2_001500	NA	NA	NA	LMB2-1.2_001500
LMB2-1.2_001501	NA	NA	NA	LMB2-1.2_001501
LMB2-1.2_001502	NA	NA	NA	LMB2-1.2_001502
LMB2-1.2_001503	NA	NA	NA	LMB2-1.2_001503
LMB2-1.2_001504	NA	NA	NA	LMB2-1.2_001504
LMB2-1.2_001505	NA	NA	NA	LMB2-1.2_001505
LMB2-1.2_001506	NA	NA	NA	LMB2-1.2_001506
LMB2-1.2_001507	NA	NA	NA	LMB2-1.2_001507
LMB2-1.2_001508	NA	NA	NA	LMB2-1.2_001508
LMB2-1.2_001509	NA	NA	NA	LMB2-1.2_001509
LMB2-1.2_001510	NA	NA	NA	LMB2-1.2_001510
LMB2-1.2_001511	NA	NA	NA	LMB2-1.2_001511
LMB2-1.2_001512	NA	NA	NA	LMB2-1.2_001512
LMB2-1.2_001513	NA	NA	NA	LMB2-1.2_001513
LMB2-1.2_001514	NA	NA	NA	LMB2-1.2_001514
LMB2-1.2_001515	NA	NA	NA	LMB2-1.2_001515
LMB2-1.2_001516	NA	NA	NA	LMB2-1.2_001516
LMB2-1.2_001517	NA	NA	NA	LMB2-1.2_001517
LMB2-1.2_001518	NA	NA	NA	LMB2-1.2_001518
LMB2-1.2_001519	NA	NA	NA	LMB2-1.2_001519
LMB2-1.2_001520	NA	NA	NA	LMB2-1.2_001520
LMB2-1.2_001521	NA	NA	NA	LMB2-1.2_001521
LMB2-1.2_001522	NA	NA	NA	LMB2-1.2_001522
LMB2-1.2_001523	NA	NA	NA	LMB2-1.2_001523
LMB2-1.2_001524	NA	NA	NA	LMB2-1.2_001524
LMB2-1.2_001525	NA	NA	NA	LMB2-1.2_001525
LMB2-1.2_001526	NA	NA	NA	LMB2-1.2_001526
LMB2-1.2_001527	NA	NA	NA	LMB2-1.2_001527
LMB2-1.2_001528	NA	NA	NA	LMB2-1.2_001528
LMB2-1.2_001529	NA	NA	NA	LMB2-1.2_001529
LMB2-1.2_001530	NA	NA	NA	LMB2-1.2_001530
LMB2-1.2_001531	NA	NA	NA	LMB2-1.2_001531
LMB2-1.2_001532	NA	NA	NA	LMB2-1.2_001532
LMB2-1.2_001533	NA	NA	NA	LMB2-1.2_001533
LMB2-1.2_001534	NA	NA	NA	LMB2-1.2_001534
LMB2-1.2_001535	NA	NA	NA	LMB2-1.2_001535
LMB2-1.2_001536	NA	NA	NA	LMB2-1.2_001536
LMB2-1.2_001537	NA	NA	NA	LMB2-1.2_001537
LMB2-1.2_001538	NA	NA	NA	LMB2-1.2_001538
LMB2-1.2_001539	NA	NA	NA	LMB2-1.2_001539
LMB2-1.2_001540	NA	NA	NA	LMB2-1.2_001540
LMB2-1.2_001541	NA	NA	NA	LMB2-1.2_001541
LMB2-1.2_001542	NA	NA	NA	LMB2-1.2_001542
LMB2-1.2_001543	NA	NA	NA	LMB2-1.2_001543
LMB2-1.2_001544	NA	NA	NA	LMB2-1.2_001544
LMB2-1.2_001545	NA	NA	NA	LMB2-1.2_001545
LMB2-1.2_001546	NA	NA	NA	LMB2-1.2_001546
LMB2-1.2_001547	NA	NA	NA	LMB2-1.2_001547
LMB2-1.2_001548	NA	NA	NA	LMB2-1.2_001548
LMB2-1.2_001549	NA	NA	NA	LMB2-1.2_001549
LMB2-1.2_001550	NA	NA	NA	LMB2-1.2_001550
LMB2-1.2_001551	NA	NA	NA	LMB2-1.2_001551
LMB2-1.2_001552	NA	NA	NA	LMB2-1.2_001552
LMB2-1.2_001553	NA	NA	NA	LMB2-1.2_001553
LMB2-1.2_001554	NA	NA	NA	LMB2-1.2_001554
LMB2-1.2_001555	NA	NA	NA	LMB2-1.2_001555
LMB2-1.2_001556	NA	NA	NA	LMB2-1.2_001556
LMB2-1.2_001557	NA	NA	NA	LMB2-1.2_001557
LMB2-1.2_001558	NA	NA	NA	LMB2-1.2_001558
LMB2-1.2_001559	NA	NA	NA	LMB2-1.2_001559
LMB2-1.2_001560	NA	NA	NA	LMB2-1.2_001560
LMB2-1.2_001561	NA	NA	NA	LMB2-1.2_001561
LMB2-1.2_001562	NA	NA	NA	LMB2-1.2_001562
LMB2-1.2_001563	NA	NA	NA	LMB2-1.2_001563
LMB2-1.2_001564	NA	NA	NA	LMB2-1.2_001564
LMB2-1.2_001565	NA	NA	NA	LMB2-1.2_001565
LMB2-1.2_001566	NA	NA	NA	LMB2-1.2_001566
LMB2-1.2_001567	NA	NA	NA	LMB2-1.2_001567
LMB2-1.2_001568	NA	NA	NA	LMB2-1.2_001568
LMB2-1.2_001569	NA	NA	NA	LMB2-1.2_001569
LMB2-1.2_001570	NA	NA	NA	LMB2-1.2_001570
LMB2-1.2_001571	NA	NA	NA	LMB2-1.2_001571
LMB2-1.2_001572	NA	NA	NA	LMB2-1.2_001572
LMB2-1.2_001573	NA	NA	NA	LMB2-1.2_001573
LMB2-1.2_001574	NA	NA	NA	LMB2-1.2_001574
LMB2-1.2_001575	NA	NA	NA	LMB2-1.2_001575
LMB2-1.2_001576	NA	NA	NA	LMB2-1.2_001576
LMB2-1.2_001577	NA	NA	NA	LMB2-1.2_001577
LMB2-1.2_001578	NA	NA	NA	LMB2-1.2_001578
LMB2-1.2_001579	NA	NA	NA	LMB2-1.2_001579
LMB2-1.2_001580	NA	NA	NA	LMB2-1.2_001580
LMB2-1.2_001581	NA	NA	NA	LMB2-1.2_001581
LMB2-1.2_001582	NA	NA	NA	LMB2-1.2_001582
LMB2-1.2_001583	NA	NA	NA	LMB2-1.2_001583
LMB2-1.2_001584	NA	NA	NA	LMB2-1.2_001584
LMB2-1.2_001585	NA	NA	NA	LMB2-1.2_001585
LMB2-1.2_001586	NA	NA	NA	LMB2-1.2_001586
LMB2-1.2_001587	NA	NA	NA	LMB2-1.2_001587
LMB2-1.2_001588	NA	NA	NA	LMB2-1.2_001588
LMB2-1.2_001589	NA	NA	NA	LMB2-1.2_001589
LMB2-1.2_001590	NA	NA	NA	LMB2-1.2_001590
LMB2-1.2_001591	NA	NA	NA	LMB2-1.2_001591
LMB2-1.2_001592	NA	NA	NA	LMB2-1.2_001592
LMB2-1.2_001593	NA	NA	NA	LMB2-1.2_001593
LMB2-1.2_001594	NA	NA	NA	LMB2-1.2_001594
LMB2-1.2_001595	NA	NA	NA	LMB2-1.2_001595
LMB2-1.2_001596	NA	NA	NA	LMB2-1.2_001596
LMB2-1.2_001597	NA	NA	NA	LMB2-1.2_001597
LMB2-1.2_001598	NA	NA	NA	LMB2-1.2_001598
LMB2-1.2_001599	NA	NA	NA	LMB2-1.2_001599
LMB2-1.2_001600	NA	NA	NA	LMB2-1.2_001600
LMB2-1.2_001601	NA	NA	NA	LMB2-1.2_001601
LMB2-1.2_001602	NA	NA	NA	LMB2-1.2_001602
LMB2-1.2_001603	NA	NA	NA	LMB2-1.2_001603
LMB2-1.2_001604	NA	NA	NA	LMB2-1.2_001604
LMB2-1.2_001605	NA	NA	NA	LMB2-1.2_001605
LMB2-1.2_001606	NA	NA	NA	LMB2-1.2_001606
LMB2-1.2_001607	NA	NA	NA	LMB2-1.2_001607
LMB2-1.2_001608	NA	NA	NA	LMB2-1.2_001608
LMB2-1.2_001609	NA	NA	NA	LMB2-1.2_001609
LMB2-1.2_001610	NA	NA	NA	LMB2-1.2_001610
LMB2-1.2_001611	NA	NA	NA	LMB2-1.2_001611
LMB2-1.2_001612	NA	NA	NA	LMB2-1.2_001612
LMB2-1.2_001613	NA	NA	NA	LMB2-1.2_001613
LMB2-1.2_001614	NA	NA	NA	LMB2-1.2_001614
LMB2-1.2_001615	NA	NA	NA	LMB2-1.2_001615
LMB2-1.2_001616	NA	NA	NA	LMB2-1.2_001616
LMB2-1.2_001617	NA	NA	NA	LMB2-1.2_001617
LMB2-1.2_001618	NA	NA	NA	LMB2-1.2_001618
LMB2-1.2_001619	NA	NA	NA	LMB2-1.2_001619
LMB2-1.2_001620	NA	NA	NA	LMB2-1.2_001620
LMB2-1.2_001621	NA	NA	NA	LMB2-1.2_001621
LMB2-1.2_001622	NA	NA	NA	LMB2-1.2_001622
LMB2-1.2_001623	NA	NA	NA	LMB2-1.2_001623
LMB2-1.2_001624	NA	NA	NA	LMB2-1.2_001624
LMB2-1.2_001625	NA	NA	NA	LMB2-1.2_001625
LMB2-1.2_001626	NA	NA	NA	LMB2-1.2_001626
LMB2-1.2_001627	NA	NA	NA	LMB2-1.2_001627
LMB2-1.2_001628	NA	NA	NA	LMB2-1.2_001628
LMB2-1.2_001629	NA	NA	NA	LMB2-1.2_001629
LMB2-1.2_001630	NA	NA	NA	LMB2-1.2_001630
LMB2-1.2_001631	NA	NA	NA	LMB2-1.2_001631
LMB2-1.2_001632	NA	NA	NA	LMB2-1.2_001632
LMB2-1.2_001633	NA	NA	NA	LMB2-1.2_001633
LMB2-1.2_001634	NA	NA	NA	LMB2-1.2_001634
LMB2-1.2_001635	NA	NA	NA	LMB2-1.2_001635
LMB2-1.2_001636	NA	NA	NA	LMB2-1.2_001636
LMB2-1.2_001637	NA	NA	NA	LMB2-1.2_001637
LMB2-1.2_001638	NA	NA	NA	LMB2-1.2_001638
LMB2-1.2_001639	NA	NA	NA	LMB2-1.2_001639
LMB2-1.2_001640	NA	NA	NA	LMB2-1.2_001640
LMB2-1.2_001641	NA	NA	NA	LMB2-1.2_001641
LMB2-1.2_001642	NA	NA	NA	LMB2-1.2_001642
LMB2-1.2_001643	NA	NA	NA	LMB2-1.2_001643
LMB2-1.2_001644	NA	NA	NA	LMB2-1.2_001644
LMB2-1.2_001645	NA	NA	NA	LMB2-1.2_001645
LMB2-1.2_001646	NA	NA	NA	LMB2-1.2_001646
LMB2-1.2_001647	NA	NA	NA	LMB2-1.2_001647
LMB2-1.2_001648	NA	NA	NA	LMB2-1.2_001648
LMB2-1.2_001649	NA	NA	NA	LMB2-1.2_001649
LMB2-1.2_001650	NA	NA	NA	LMB2-1.2_001650
LMB2-1.2_001651	NA	NA	NA	LMB2-1.2_001651
LMB2-1.2_001652	NA	NA	NA	LMB2-1.2_001652
LMB2-1.2_001653	NA	NA	NA	LMB2-1.2_001653
LMB2-1.2_001654	NA	NA	NA	LMB2-1.2_001654
LMB2-1.2_001655	NA	NA	NA	LMB2-1.2_001655
LMB2-1.2_001656	NA	NA	NA	LMB2-1.2_001656
LMB2-1.2_001657	NA	NA	NA	LMB2-1.2_001657
LMB2-1.2_001658	NA	NA	NA	LMB2-1.2_001658
LMB2-1.2_001659	NA	NA	NA	LMB2-1.2_001659
LMB2-1.2_001660	NA	NA	NA	LMB2-1.2_001660
LMB2-1.2_001661	NA	NA	NA	LMB2-1.2_001661
LMB2-1.2_001662	NA	NA	NA	LMB2-1.2_001662
LMB2-1.2_001663	NA	NA	NA	LMB2-1.2_001663
LMB2-1.2_001664	NA	NA	NA	LMB2-1.2_001664
LMB2-1.2_001665	NA	NA	NA	LMB2-1.2_001665
LMB2-1.2_001666	NA	NA	NA	LMB2-1.2_001666
LMB2-1.2_001667	NA	NA	NA	LMB2-1.2_001667
LMB2-1.2_001668	NA	NA	NA	LMB2-1.2_001668
LMB2-1.2_001669	NA	NA	NA	LMB2-1.2_001669
LMB2-1.2_001670	NA	NA	NA	LMB2-1.2_001670
LMB2-1.2_001671	NA	NA	NA	LMB2-1.2_001671
LMB2-1.2_001672	NA	NA	NA	LMB2-1.2_001672
LMB2-1.2_001673	NA	NA	NA	LMB2-1.2_001673
LMB2-1.2_001674	NA	NA	NA	LMB2-1.2_001674
LMB2-1.2_001675	NA	NA	NA	LMB2-1.2_001675
LMB2-1.2_001676	NA	NA	NA	LMB2-1.2_001676
LMB2-1.2_001677	NA	NA	NA	LMB2-1.2_001677
LMB2-1.2_001678	NA	NA	NA	LMB2-1.2_001678
LMB2-1.2_001679	NA	NA	NA	LMB2-1.2_001679
LMB2-1.2_001680	NA	NA	NA	LMB2-1.2_001680
LMB2-1.2_001681	NA	NA	NA	LMB2-1.2_001681
LMB2-1.2_001682	NA	NA	NA	LMB2-1.2_001682
LMB2-1.2_001683	NA	NA	NA	LMB2-1.2_001683
LMB2-1.2_001684	NA	NA	NA	LMB2-1.2_001684
LMB2-1.2_001685	NA	NA	NA	LMB2-1.2_001685
LMB2-1.2_001686	NA	NA	NA	LMB2-1.2_001686
LMB2-1.2_001687	NA	NA	NA	LMB2-1.2_001687
LMB2-1.2_001688	NA	NA	NA	LMB2-1.2_001688
LMB2-1.2_001689	NA	NA	NA	LMB2-1.2_001689
LMB2-1.2_001690	NA	NA	NA	LMB2-1.2_001690
